"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
598,"2020-03-01 02:34:48.0730","2020-03-01 02:44:47.0410",432,"E 7 St & Avenue A",40.72621788,-73.98379855,254,"W 11 St & 6 Ave",40.73532427,-73.99800419,38598,"Subscriber",1992,2
397,"2020-03-01 02:34:53.7470","2020-03-01 02:41:31.2340",311,"Norfolk St & Broome St",40.7172274,-73.98802084,532,"S 5 Pl & S 5 St",40.710451,-73.960876,37088,"Subscriber",1989,1
549,"2020-03-01 02:35:43.0360","2020-03-01 02:44:52.7560",293,"Lafayette St & E 8 St",40.73020660529954,-73.99102628231049,3467,"W Broadway & Spring St",40.72494672359416,-74.00165855884552,33041,"Subscriber",1975,1
836,"2020-03-01 02:36:47.7500","2020-03-01 02:50:43.8980",479,"9 Ave & W 45 St",40.76019252,-73.9912551,454,"E 51 St & 1 Ave",40.75455731,-73.96592976,41594,"Subscriber",1962,1
452,"2020-03-01 02:37:39.5480","2020-03-01 02:45:12.4310",499,"Broadway & W 60 St",40.76915505,-73.98191841,3226,"W 82 St & Central Park West",40.78275,-73.97137,28841,"Subscriber",1988,1
505,"2020-03-01 02:38:04.9320","2020-03-01 02:46:29.9630",474,"5 Ave & E 29 St",40.7451677,-73.98683077,2003,"1 Ave & E 18 St",40.733812191966315,-73.98054420948029,33258,"Subscriber",1990,1
785,"2020-03-01 02:40:23.3010","2020-03-01 02:53:28.3390",522,"E 51 St & Lexington Ave",40.75714758,-73.97207836,492,"W 33 St & 7 Ave",40.75019995,-73.99093085,40960,"Subscriber",1969,1
475,"2020-03-01 02:40:31.4710","2020-03-01 02:48:27.4240",3617,"28 Ave & 35 St",40.7671,-73.9169858,3600,"31 Ave & Steinway St",40.7611488,-73.9170071,35163,"Subscriber",1992,1
1589,"2020-03-01 02:41:06.3690","2020-03-01 03:07:35.5380",307,"Canal St & Rutgers St",40.71427487,-73.98990025,3116,"Huron St & Franklin St",40.73266,-73.95826,15720,"Subscriber",1973,2
278,"2020-03-01 02:41:46.8910","2020-03-01 02:46:25.0470",471,"Grand St & Havemeyer St",40.71286844,-73.95698119,460,"S 4 St & Wythe Ave",40.71285887,-73.96590294,34137,"Subscriber",1986,2
699,"2020-03-01 02:42:36.2360","2020-03-01 02:54:16.1320",499,"Broadway & W 60 St",40.76915505,-73.98191841,3287,"W 87 St & West End Ave",40.789622,-73.97757,16142,"Subscriber",1997,2
235,"2020-03-01 02:43:17.4400","2020-03-01 02:47:13.3590",3815,"E 51 St & 2 Ave",40.755293,-73.967641,305,"E 58 St & 3 Ave",40.76095756,-73.96724467,35001,"Subscriber",1986,1
773,"2020-03-01 02:43:53.1980","2020-03-01 02:56:46.3040",3872,"Hancock St & Wyckoff Ave",40.6972,-73.90674,3042,"Fulton St & Utica Ave",40.6794268,-73.9298911,27416,"Subscriber",1992,1
1102,"2020-03-01 02:44:25.4500","2020-03-01 03:02:48.4050",261,"Johnson St & Gold St",40.69474881,-73.98362464,3578,"Park Pl & Franklin Ave",40.6741806,-73.9564947,40433,"Subscriber",1987,0
324,"2020-03-01 02:44:32.8040","2020-03-01 02:49:57.7180",3521,"Lenox Ave & W 111 St",40.7987859,-73.9523,3538,"W 110 St & Amsterdam Ave",40.802692,-73.96295,21528,"Subscriber",1995,2
247,"2020-03-01 02:44:50.3100","2020-03-01 02:48:57.8030",3331,"Riverside Dr & W 104 St",40.8013434,-73.9711457439,3314,"W 95 St & Broadway",40.7937704,-73.971888,39646,"Subscriber",1988,1
257,"2020-03-01 02:45:21.7160","2020-03-01 02:49:39.3860",505,"6 Ave & W 33 St",40.74901271,-73.98848395,465,"Broadway & W 41 St",40.75513557,-73.98658032,15800,"Subscriber",1984,1
467,"2020-03-01 02:46:00.3060","2020-03-01 02:53:47.8150",293,"Lafayette St & E 8 St",40.73020660529954,-73.99102628231049,3746,"6 Ave & Broome St",40.724308321602166,-74.00473035871983,30114,"Subscriber",1994,1
596,"2020-03-01 02:46:22.6400","2020-03-01 02:56:19.5340",485,"W 37 St & 5 Ave",40.75038009,-73.98338988,483,"E 12 St & 3 Ave",40.73223272,-73.98889957,40659,"Subscriber",1982,1
1078,"2020-03-01 02:46:41.8420","2020-03-01 03:04:40.1130",116,"W 17 St & 8 Ave",40.74177603,-74.00149746,355,"Bayard St & Baxter St",40.71602118,-73.99974372,33048,"Subscriber",1965,2
557,"2020-03-01 02:46:48.4180","2020-03-01 02:56:06.0760",489,"10 Ave & W 28 St",40.75066386,-74.00176802,346,"Bank St & Hudson St",40.73652889,-74.00618026,31982,"Subscriber",1981,2
728,"2020-03-01 02:46:51.6360","2020-03-01 02:59:00.4610",482,"W 15 St & 7 Ave",40.73935542,-73.99931783,2003,"1 Ave & E 18 St",40.733812191966315,-73.98054420948029,38855,"Subscriber",1995,1
145,"2020-03-01 02:47:50.6560","2020-03-01 02:50:15.7500",3414,"Bergen St & Flatbush Ave",40.680944723477296,-73.97567331790923,3558,"Bergen St & Vanderbilt Ave",40.6794388,-73.9680438,16020,"Subscriber",1983,1
496,"2020-03-01 02:48:01.8510","2020-03-01 02:56:18.4970",3580,"St Johns Pl & Washington Ave",40.6737236,-73.9631611,3414,"Bergen St & Flatbush Ave",40.680944723477296,-73.97567331790923,28595,"Customer",1992,0
182,"2020-03-01 02:48:09.3360","2020-03-01 02:51:12.1350",265,"Stanton St & Chrystie St",40.72229346,-73.99147535,410,"Suffolk St & Stanton St",40.72066442,-73.98517977,16771,"Subscriber",1976,1
141,"2020-03-01 02:48:09.9190","2020-03-01 02:50:31.8470",3715,"Driggs Ave & N 9 St",40.71816969454208,-73.95520135760307,3107,"Bedford Ave & Nassau Ave",40.72311651,-73.95212324,40769,"Subscriber",1993,2
130,"2020-03-01 02:48:20.6650","2020-03-01 02:50:30.7130",3093,"N 6 St & Bedford Ave",40.71745169,-73.95850939,2002,"Wythe Ave & Metropolitan Ave",40.716887,-73.963198,33129,"Subscriber",1985,1
264,"2020-03-01 02:48:28.3740","2020-03-01 02:52:53.0370",3733,"Avenue C & E 18 St",40.730563,-73.973984,411,"E 6 St & Avenue D",40.72228087,-73.97668709,36559,"Subscriber",1997,1
287,"2020-03-01 02:49:17.0940","2020-03-01 02:54:04.1940",336,"Sullivan St & Washington Sq",40.73047747,-73.99906065,439,"E 4 St & 2 Ave",40.7262807,-73.98978041,15502,"Subscriber",1966,1
157,"2020-03-01 02:49:21.8710","2020-03-01 02:51:59.6520",3236,"W 42 St & Dyer Ave",40.75898481399634,-73.99379968643188,529,"W 42 St & 8 Ave",40.7575699,-73.99098507,39441,"Subscriber",1980,1
1237,"2020-03-01 02:49:33.9140","2020-03-01 03:10:10.9930",3778,"Irving Ave & DeKalb Ave",40.7027,-73.92095,3879,"Broadway & Madison St",40.68822,-73.91966,19605,"Subscriber",1992,1
1122,"2020-03-01 02:49:37.2550","2020-03-01 03:08:20.1940",385,"E 55 St & 2 Ave",40.75797322,-73.96603308,297,"E 15 St & 3 Ave",40.734232,-73.986923,33775,"Subscriber",1950,1
566,"2020-03-01 02:50:43.4350","2020-03-01 03:00:09.9890",173,"Broadway & W 49 St",40.76068327096592,-73.9845272898674,526,"E 33 St & 5 Ave",40.74765947,-73.98490707,21376,"Subscriber",1992,2
199,"2020-03-01 02:50:52.9670","2020-03-01 02:54:12.1030",3107,"Bedford Ave & Nassau Ave",40.72311651,-73.95212324,3092,"Berry St & N 8 St",40.7190095,-73.95852515,16078,"Subscriber",1951,2
986,"2020-03-01 02:51:20.2810","2020-03-01 03:07:46.4120",3452,"Bayard St & Leonard St",40.71915571696044,-73.94885390996933,3122,"48 Ave & 5 St",40.744363287066875,-73.9558732509613,34278,"Subscriber",1992,1
705,"2020-03-01 02:52:23.7550","2020-03-01 03:04:09.6790",380,"W 4 St & 7 Ave S",40.73401143,-74.00293877,494,"W 26 St & 8 Ave",40.74734825,-73.99723551,38209,"Subscriber",1995,2
385,"2020-03-01 02:53:33.5520","2020-03-01 02:59:59.5010",3737,"Stanton St & Norfolk St",40.720747,-73.986274,3737,"Stanton St & Norfolk St",40.720747,-73.986274,36262,"Subscriber",1991,1
322,"2020-03-01 02:53:43.5790","2020-03-01 02:59:06.0750",3737,"Stanton St & Norfolk St",40.720747,-73.986274,3737,"Stanton St & Norfolk St",40.720747,-73.986274,31066,"Customer",1969,0
215,"2020-03-01 02:55:23.6110","2020-03-01 02:58:59.6050",3095,"Graham Ave & Herbert St",40.71929301,-73.94500379,3108,"Nassau Ave & Russell St",40.72557,-73.94434,31176,"Subscriber",1993,1
139,"2020-03-01 02:55:31.3950","2020-03-01 02:57:51.0370",3578,"Park Pl & Franklin Ave",40.6741806,-73.9564947,3571,"Bedford Ave & Bergen St",40.676368,-73.952918,30017,"Subscriber",1991,1
373,"2020-03-01 02:55:44.0250","2020-03-01 03:01:57.5630",3579,"Sterling Pl & Bedford Ave",40.672695,-73.954131,3576,"Park Pl & Vanderbilt Ave",40.6767,-73.969024,31216,"Subscriber",1985,1
928,"2020-03-01 02:56:13.4270","2020-03-01 03:11:41.8940",3042,"Fulton St & Utica Ave",40.6794268,-73.9298911,3714,"Division Ave & Hooper St",40.70684203101325,-73.9544353965357,36876,"Subscriber",1975,1
548,"2020-03-01 02:56:18.9060","2020-03-01 03:05:27.7780",434,"9 Ave & W 18 St",40.74317449,-74.00366443,486,"Broadway & W 29 St",40.7462009,-73.98855723,38339,"Subscriber",1990,2
364,"2020-03-01 02:56:36.8360","2020-03-01 03:02:41.7950",483,"E 12 St & 3 Ave",40.73223272,-73.98889957,3812,"University Pl & E 14 St",40.734814,-73.992085,30264,"Subscriber",1990,1
1052,"2020-03-01 02:57:23.7800","2020-03-01 03:14:55.9520",3463,"E 16 St & Irving Pl",40.735367055605394,-73.98797392845154,361,"Allen St & Hester St",40.71605866,-73.99190759,41878,"Subscriber",1988,1
218,"2020-03-01 02:57:32.5740","2020-03-01 03:01:11.4890",3508,"St Nicholas Ave & Manhattan Ave",40.809725,-73.953149,3630,"Frederick Douglass Blvd & W 115 St",40.8038654,-73.9559308,33141,"Subscriber",1984,1
930,"2020-03-01 02:57:34.8100","2020-03-01 03:13:05.3510",492,"W 33 St & 7 Ave",40.75019995,-73.99093085,3898,"E 63 St & 3 Ave",40.763954,-73.9646,37422,"Subscriber",1991,1
305,"2020-03-01 02:58:04.9050","2020-03-01 03:03:09.9470",297,"E 15 St & 3 Ave",40.734232,-73.986923,507,"E 25 St & 2 Ave",40.73912601,-73.97973776,31111,"Subscriber",1997,1
353,"2020-03-01 02:58:12.5220","2020-03-01 03:04:06.3610",3711,"E 13 St & Avenue A",40.72966729392978,-73.98067966103554,236,"St Marks Pl & 2 Ave",40.7284186,-73.98713956,36534,"Subscriber",1961,1
631,"2020-03-01 02:58:27.3650","2020-03-01 03:08:58.8740",453,"W 22 St & 8 Ave",40.74475148,-73.99915362,487,"E 20 St & FDR Drive",40.73314259,-73.97573881,41654,"Subscriber",1989,2
256,"2020-03-01 02:58:48.1930","2020-03-01 03:03:04.4390",513,"W 56 St & 10 Ave",40.768254,-73.988639,3175,"W 70 St & Amsterdam Ave",40.77748046,-73.98288594,36155,"Subscriber",1983,1
229,"2020-03-01 02:59:07.2640","2020-03-01 03:02:56.9670",410,"Suffolk St & Stanton St",40.72066442,-73.98517977,394,"E 9 St & Avenue C",40.72521311,-73.97768752,16771,"Subscriber",1994,2
561,"2020-03-01 02:59:40.3890","2020-03-01 03:09:02.3460",416,"Cumberland St & Lafayette Ave",40.68753406,-73.97265183,344,"Monroe St & Bedford Ave",40.6851443,-73.95380904,28635,"Customer",1969,0
608,"2020-03-01 02:59:54.6070","2020-03-01 03:10:03.1030",3763,"Wyckoff Av & Jefferson St",40.707165,-73.923711,3064,"Myrtle Ave & Lewis Ave",40.69681963,-73.93756926,14912,"Subscriber",1980,1
753,"2020-03-01 03:00:31.5680","2020-03-01 03:13:04.6980",505,"6 Ave & W 33 St",40.74901271,-73.98848395,480,"W 53 St & 10 Ave",40.76669671,-73.99061728,41452,"Subscriber",1989,1
1677,"2020-03-01 03:01:07.3370","2020-03-01 03:29:04.5760",3129,"Queens Plaza North & Crescent St",40.75110165,-73.94073717,3147,"E 85 St & 3 Ave",40.77801203,-73.95407149,19029,"Subscriber",1994,1
556,"2020-03-01 03:02:03.4970","2020-03-01 03:11:20.2530",439,"E 4 St & 2 Ave",40.7262807,-73.98978041,502,"Henry St & Grand St",40.714211,-73.981095,38880,"Subscriber",1990,1
723,"2020-03-01 03:02:25.7410","2020-03-01 03:14:28.8580",411,"E 6 St & Avenue D",40.72228087,-73.97668709,531,"Forsyth St & Broome St",40.71893904,-73.99266288,28341,"Subscriber",1954,1
374,"2020-03-01 03:02:35.3040","2020-03-01 03:08:49.8410",526,"E 33 St & 5 Ave",40.74765947,-73.98490707,489,"10 Ave & W 28 St",40.75066386,-74.00176802,36388,"Subscriber",1982,1
214,"2020-03-01 03:04:18.8450","2020-03-01 03:07:53.2650",2003,"1 Ave & E 18 St",40.733812191966315,-73.98054420948029,174,"E 25 St & 1 Ave",40.7381765,-73.97738662,39815,"Subscriber",1994,1
207,"2020-03-01 03:04:29.7090","2020-03-01 03:07:57.3520",3809,"W 55 St & 6 Ave",40.763189,-73.978434,423,"W 54 St & 9 Ave",40.76584941,-73.98690506,28098,"Subscriber",1993,1
292,"2020-03-01 03:04:56.6430","2020-03-01 03:09:49.0060",478,"11 Ave & W 41 St",40.76030096,-73.99884222,3712,"W 35 St & Dyer Ave",40.754691750226016,-73.99740189313889,41046,"Subscriber",1994,1
302,"2020-03-01 03:05:17.9770","2020-03-01 03:10:20.4560",3597,"43 St & Broadway",40.7577284,-73.9166368,3593,"31 St & Broadway",40.761584,-73.925921,15679,"Subscriber",1982,1
146,"2020-03-01 03:07:49.8120","2020-03-01 03:10:16.7180",361,"Allen St & Hester St",40.71605866,-73.99190759,331,"Pike St & Monroe St",40.71173107,-73.99193043,40225,"Subscriber",1985,1
92,"2020-03-01 03:08:07.5420","2020-03-01 03:09:40.0280",3244,"University Pl & E 8 St",40.73143724085228,-73.99490341544151,3812,"University Pl & E 14 St",40.734814,-73.992085,37416,"Subscriber",2001,1
176,"2020-03-01 03:08:28.6790","2020-03-01 03:11:24.7390",483,"E 12 St & 3 Ave",40.73223272,-73.98889957,326,"E 11 St & 1 Ave",40.72953837,-73.98426726,37121,"Subscriber",1982,1
854,"2020-03-01 03:08:30.7350","2020-03-01 03:22:45.7160",3786,"Division St & Bowery",40.714193,-73.996732,380,"W 4 St & 7 Ave S",40.73401143,-74.00293877,28162,"Subscriber",1985,1
1719,"2020-03-01 03:08:54.5390","2020-03-01 03:37:33.5810",505,"6 Ave & W 33 St",40.74901271,-73.98848395,3361,"Carroll St & 6 Ave",40.6740886,-73.9787282,37498,"Subscriber",1981,1
1619,"2020-03-01 03:09:07.9110","2020-03-01 03:36:07.3550",426,"West St & Chambers St",40.71754834,-74.01322069,536,"1 Ave & E 30 St",40.74144387,-73.97536082,37191,"Subscriber",1999,1
1542,"2020-03-01 03:09:22.1760","2020-03-01 03:35:04.5960",477,"W 41 St & 8 Ave",40.75640548,-73.9900262,486,"Broadway & W 29 St",40.7462009,-73.98855723,36555,"Subscriber",1986,2
446,"2020-03-01 03:09:33.8610","2020-03-01 03:17:00.1740",3467,"W Broadway & Spring St",40.72494672359416,-74.00165855884552,293,"Lafayette St & E 8 St",40.73020660529954,-73.99102628231049,41484,"Subscriber",1975,1
382,"2020-03-01 03:10:34.9900","2020-03-01 03:16:57.2960",519,"Pershing Square North",40.751873,-73.977706,477,"W 41 St & 8 Ave",40.75640548,-73.9900262,35096,"Subscriber",1981,1
1612,"2020-03-01 03:10:59.4050","2020-03-01 03:37:51.5100",435,"W 21 St & 6 Ave",40.74173969,-73.99415556,3327,"3 Ave & E 100 St",40.7877214,-73.94728331,32289,"Subscriber",1974,1
601,"2020-03-01 03:11:15.9990","2020-03-01 03:21:17.1580",503,"E 20 St & Park Ave",40.73827428,-73.98751968,212,"W 16 St & The High Line",40.74334935,-74.00681753,28377,"Subscriber",1979,1
344,"2020-03-01 03:13:38.9360","2020-03-01 03:19:23.1880",3517,"31 St & Hoyt Ave N",40.7711528,-73.9170074,3524,"19 St & 24 Ave",40.7774552,-73.9225403,29418,"Customer",2000,1
2854,"2020-03-01 03:14:16.2550","2020-03-01 04:01:50.9840",3551,"3 Ave & E 112 St",40.795508,-73.941606,3425,"2 Ave & E 104 St",40.7892105,-73.94370784,36328,"Subscriber",1988,2
331,"2020-03-01 03:14:34.0730","2020-03-01 03:20:05.7390",3674,"Jay St & York St",40.701403172577244,-73.98672670125961,343,"Clinton Ave & Flushing Ave",40.69794,-73.96986848,16835,"Subscriber",1989,1
1007,"2020-03-01 03:14:37.1880","2020-03-01 03:31:24.2630",529,"W 42 St & 8 Ave",40.7575699,-73.99098507,448,"W 37 St & 10 Ave",40.75660359,-73.9979009,39441,"Subscriber",1980,1
804,"2020-03-01 03:15:05.4770","2020-03-01 03:28:29.7080",3759,"Irving Ave & Jefferson St",40.70538,-73.92535,3083,"Bushwick Ave & Powers St",40.71247661,-73.94100005,34104,"Subscriber",1987,1
527,"2020-03-01 03:15:34.8860","2020-03-01 03:24:21.9810",3884,"Centre St & Seneca Ave",40.69969,-73.9022,3888,"Woodward Ave & Harman St",40.70793,-73.91092,28836,"Subscriber",1985,1
527,"2020-03-01 03:15:40.7720","2020-03-01 03:24:28.3560",3884,"Centre St & Seneca Ave",40.69969,-73.9022,3888,"Woodward Ave & Harman St",40.70793,-73.91092,33427,"Subscriber",1985,2
358,"2020-03-01 03:16:36.3220","2020-03-01 03:22:34.5040",3758,"George St & Wilson Ave",40.702997,-73.92997,3074,"Montrose Ave & Bushwick Ave",40.70767788,-73.94016171,38713,"Subscriber",1988,1
367,"2020-03-01 03:17:19.5960","2020-03-01 03:23:26.8190",302,"Avenue D & E 3 St",40.72082834,-73.97793172,432,"E 7 St & Avenue A",40.72621788,-73.98379855,41347,"Subscriber",1991,1
903,"2020-03-01 03:17:44.8270","2020-03-01 03:32:48.5330",442,"W 27 St & 7 Ave",40.746647,-73.993915,3435,"Grand St & Elizabeth St",40.718822,-73.99596,33373,"Subscriber",1999,1
650,"2020-03-01 03:17:51.1410","2020-03-01 03:28:42.0260",379,"W 31 St & 7 Ave",40.749156,-73.9916,2012,"E 27 St & 1 Ave",40.739445,-73.976806,41489,"Subscriber",1960,1
1087,"2020-03-01 03:19:02.4110","2020-03-01 03:37:09.5990",285,"Broadway & E 14 St",40.73454567,-73.99074142,3656,"E 2 St & Avenue A",40.72307749068673,-73.98583620786667,39783,"Subscriber",1998,1
522,"2020-03-01 03:19:06.7870","2020-03-01 03:27:49.5580",401,"Allen St & Rivington St",40.72019576,-73.98997825,483,"E 12 St & 3 Ave",40.73223272,-73.98889957,36474,"Subscriber",1996,2
688,"2020-03-01 03:20:12.0440","2020-03-01 03:31:40.1030",3409,"Bergen St & Smith St",40.6867443,-73.99063168,3637,"Fulton St & Waverly Ave",40.683238654603414,-73.96599590778351,36807,"Subscriber",1991,2
374,"2020-03-01 03:20:42.1330","2020-03-01 03:26:56.9840",161,"LaGuardia Pl & W 3 St",40.72917025,-73.99810231,3711,"E 13 St & Avenue A",40.72966729392978,-73.98067966103554,35618,"Subscriber",1977,1
361,"2020-03-01 03:21:28.2570","2020-03-01 03:27:30.0690",3628,"Lenox Ave & W 117 St",40.8025566,-73.9490782,3518,"Lenox Ave & W 126 St",40.808442,-73.9452087,29632,"Subscriber",1980,1
328,"2020-03-01 03:21:51.7240","2020-03-01 03:27:20.6260",3142,"1 Ave & E 62 St",40.7612274,-73.96094022,3140,"1 Ave & E 78 St",40.77140426,-73.9535166,28218,"Subscriber",1990,1
476,"2020-03-01 03:22:30.0940","2020-03-01 03:30:26.7290",3414,"Bergen St & Flatbush Ave",40.680944723477296,-73.97567331790923,397,"Fulton St & Clermont Ave",40.68415748,-73.96922273,30043,"Customer",1992,0
446,"2020-03-01 03:23:07.9650","2020-03-01 03:30:34.7440",3812,"University Pl & E 14 St",40.734814,-73.992085,368,"Carmine St & 6 Ave",40.73038599,-74.00214988,33848,"Subscriber",1957,2
628,"2020-03-01 03:23:34.7310","2020-03-01 03:34:03.6870",476,"E 31 St & 3 Ave",40.74394314,-73.97966069,3707,"Lexington Ave & E 26 St",40.741459,-73.983293,36556,"Subscriber",1989,1
213,"2020-03-01 03:23:39.6780","2020-03-01 03:27:12.9820",3131,"E 68 St & 3 Ave",40.76712840349542,-73.96224617958069,3141,"1 Ave & E 68 St",40.76500525,-73.95818491,41270,"Customer",1969,0
195,"2020-03-01 03:23:47.1780","2020-03-01 03:27:02.1930",3131,"E 68 St & 3 Ave",40.76712840349542,-73.96224617958069,3141,"1 Ave & E 68 St",40.76500525,-73.95818491,31366,"Subscriber",1998,1
270,"2020-03-01 03:23:52.9030","2020-03-01 03:28:23.2960",316,"Fulton St & William St",40.70955958,-74.00653609,3002,"South End Ave & Liberty St",40.711512,-74.015756,38440,"Subscriber",1999,1
1107,"2020-03-01 03:24:00.0750","2020-03-01 03:42:27.4520",3107,"Bedford Ave & Nassau Ave",40.72311651,-73.95212324,311,"Norfolk St & Broome St",40.7172274,-73.98802084,33131,"Subscriber",1977,1
480,"2020-03-01 03:24:47.2210","2020-03-01 03:32:47.2210",472,"E 32 St & Park Ave",40.7457121,-73.98194829,455,"1 Ave & E 44 St",40.75001986,-73.96905301,19973,"Subscriber",1991,1
258,"2020-03-01 03:25:48.3150","2020-03-01 03:30:06.5430",297,"E 15 St & 3 Ave",40.734232,-73.986923,223,"W 13 St & 7 Ave",40.73781509,-73.99994661,29382,"Subscriber",1992,1
282,"2020-03-01 03:26:18.0550","2020-03-01 03:31:00.3160",3141,"1 Ave & E 68 St",40.76500525,-73.95818491,3734,"E 58 St &  1 Ave (NW Corner)",40.759125,-73.962658,31597,"Subscriber",1969,0
799,"2020-03-01 03:28:51.6240","2020-03-01 03:42:11.2370",304,"Broadway & Battery Pl",40.70463334,-74.01361706,3467,"W Broadway & Spring St",40.72494672359416,-74.00165855884552,17315,"Customer",1995,1
1556,"2020-03-01 03:32:00.4640","2020-03-01 03:57:56.7680",448,"W 37 St & 10 Ave",40.75660359,-73.9979009,472,"E 32 St & Park Ave",40.7457121,-73.98194829,36412,"Subscriber",1980,1
539,"2020-03-01 03:32:04.0440","2020-03-01 03:41:03.6360",237,"E 11 St & 2 Ave",40.73047309,-73.98672378,3733,"Avenue C & E 18 St",40.730563,-73.973984,29709,"Subscriber",1995,1
770,"2020-03-01 03:32:08.0710","2020-03-01 03:44:58.9070",3610,"Vernon Blvd & 30 Rd",40.770845,-73.934171,3620,"11 St & 43 Ave",40.7519071,-73.9479119,28446,"Subscriber",1991,1
276,"2020-03-01 03:32:16.9960","2020-03-01 03:36:53.0620",3780,"Wyckoff Av & Stanhope St",40.703545,-73.917775,3872,"Hancock St & Wyckoff Ave",40.6972,-73.90674,35794,"Subscriber",1972,1
154,"2020-03-01 03:33:27.2070","2020-03-01 03:36:02.0570",3379,"E 103 St & Lexington Ave",40.7903051,-73.94755757,3351,"E 102 St & 1 Ave",40.7869946,-73.94164802,37846,"Subscriber",1996,1
187,"2020-03-01 03:34:13.5660","2020-03-01 03:37:21.2800",3593,"31 St & Broadway",40.761584,-73.925921,3592,"Crescent St & Broadway",40.7633589,-73.9286471,15679,"Subscriber",1989,1
637,"2020-03-01 03:34:21.9410","2020-03-01 03:44:58.9550",3324,"3 Ave & 14 St",40.6685455,-73.99333264,3676,"Van Brunt St & Van Dyke St",40.6758329439129,-74.01472628116608,19159,"Subscriber",1981,1
1831,"2020-03-01 03:35:17.7820","2020-03-01 04:05:49.3920",486,"Broadway & W 29 St",40.7462009,-73.98855723,3799,"6 Ave & W 34 St",40.74964,-73.98805,36555,"Subscriber",1986,2
412,"2020-03-01 03:35:30.6360","2020-03-01 03:42:22.7640",380,"W 4 St & 7 Ave S",40.73401143,-74.00293877,293,"Lafayette St & E 8 St",40.73020660529954,-73.99102628231049,29349,"Subscriber",1989,1
1074,"2020-03-01 03:37:20.0080","2020-03-01 03:55:14.7290",405,"Washington St & Gansevoort St",40.739323,-74.008119,3699,"W 50 St & 9 Ave",40.763604677958625,-73.98917958140373,40469,"Subscriber",1997,1
737,"2020-03-01 03:37:56.8700","2020-03-01 03:50:14.3490",368,"Carmine St & 6 Ave",40.73038599,-74.00214988,150,"E 2 St & Avenue C",40.7208736,-73.98085795,18198,"Subscriber",1985,1
332,"2020-03-01 03:38:57.0030","2020-03-01 03:44:29.2060",388,"W 26 St & 10 Ave",40.749717753,-74.002950346,3799,"6 Ave & W 34 St",40.74964,-73.98805,37042,"Subscriber",1991,1
176,"2020-03-01 03:39:14.1510","2020-03-01 03:42:10.4850",3047,"Halsey St & Tompkins Ave",40.6823687,-73.944118,3048,"Putnam Ave & Nostrand Ave",40.68402,-73.94977,40214,"Subscriber",1975,1
163,"2020-03-01 03:39:35.8940","2020-03-01 03:42:19.4790",432,"E 7 St & Avenue A",40.72621788,-73.98379855,3711,"E 13 St & Avenue A",40.72966729392978,-73.98067966103554,30471,"Subscriber",1992,1
332,"2020-03-01 03:39:48.3270","2020-03-01 03:45:20.6110",497,"E 17 St & Broadway",40.73704984,-73.99009296,453,"W 22 St & 8 Ave",40.74475148,-73.99915362,29683,"Subscriber",1989,1
985,"2020-03-01 03:39:52.1830","2020-03-01 03:56:17.5560",3737,"Stanton St & Norfolk St",40.720747,-73.986274,280,"E 10 St & 5 Ave",40.73331967,-73.99510132,36262,"Subscriber",1997,1
934,"2020-03-01 03:39:53.8790","2020-03-01 03:55:28.2790",3085,"Roebling St & N 4 St",40.71469,-73.95739,350,"Clinton St & Grand St",40.71559509,-73.9870295,19098,"Subscriber",1984,1
451,"2020-03-01 03:40:41.6010","2020-03-01 03:48:12.8160",3737,"Stanton St & Norfolk St",40.720747,-73.986274,410,"Suffolk St & Stanton St",40.72066442,-73.98517977,31066,"Subscriber",1996,2
213,"2020-03-01 03:40:42.9900","2020-03-01 03:44:16.2430",3714,"Division Ave & Hooper St",40.70684203101325,-73.9544353965357,3067,"Broadway & Whipple St",40.7016657,-73.9437303,36876,"Subscriber",1986,1
247,"2020-03-01 03:40:52.8770","2020-03-01 03:45:00.2010",3737,"Stanton St & Norfolk St",40.720747,-73.986274,411,"E 6 St & Avenue D",40.72228087,-73.97668709,27946,"Subscriber",1990,1
470,"2020-03-01 03:41:02.3740","2020-03-01 03:48:52.6260",3082,"Hope St & Union Ave",40.71167351,-73.95141312,3771,"McKibbin St & Bogart St",40.706237,-73.933871,28295,"Subscriber",1986,1
815,"2020-03-01 03:42:09.7640","2020-03-01 03:55:45.1080",3707,"Lexington Ave & E 26 St",40.741459,-73.983293,507,"E 25 St & 2 Ave",40.73912601,-73.97973776,36556,"Subscriber",1989,1
227,"2020-03-01 03:43:25.1140","2020-03-01 03:47:12.1540",344,"Monroe St & Bedford Ave",40.6851443,-73.95380904,120,"Lexington Ave & Classon Ave",40.68676793,-73.95928168,28635,"Subscriber",1938,2
263,"2020-03-01 03:45:55.4740","2020-03-01 03:50:18.5470",161,"LaGuardia Pl & W 3 St",40.72917025,-73.99810231,3812,"University Pl & E 14 St",40.734814,-73.992085,35055,"Subscriber",1974,1
188,"2020-03-01 03:46:22.9550","2020-03-01 03:49:31.8270",3260,"Mercer St & Bleecker St",40.72706363348306,-73.99662137031554,336,"Sullivan St & Washington Sq",40.73047747,-73.99906065,15695,"Subscriber",1995,1
233,"2020-03-01 03:46:46.1880","2020-03-01 03:50:39.6670",458,"11 Ave & W 27 St",40.751396,-74.005226,494,"W 26 St & 8 Ave",40.74734825,-73.99723551,39440,"Subscriber",1970,1
